iter	Logloss
552	0.0001414446056
553	0.0001414446056
554	0.0001414446056
555	0.0001414446056
556	0.0001414446056
557	0.0001414446056
558	0.0001414446056
559	0.0001414446056
560	0.0001414446056
561	0.0001414446056
562	0.0001414446056
563	0.0001414446056
564	0.0001414446056
565	0.0001414446056
566	0.0001414446056
567	0.0001414446056
568	0.0001414446056
569	0.0001414446056
570	0.0001414446056
571	0.0001414446056
572	0.0001414446056
573	0.0001414446056
574	0.0001414446056
575	0.0001414446056
576	0.0001414446056
577	0.0001414446056
578	0.0001414446056
579	0.0001414446056
580	0.0001414446056
581	0.0001414446056
582	0.0001414446056
583	0.0001414446056
584	0.0001414446056
585	0.0001414446056
586	0.0001414446056
587	0.0001414446056
588	0.0001414446056
589	0.0001414446056
590	0.0001414446056
591	0.0001414446056
592	0.0001414446056
593	0.0001414446056
594	0.0001414446056
595	0.0001414446056
596	0.0001414446056
597	0.0001414446056
598	0.0001414446056
599	0.0001414446056
600	0.0001414446056
601	0.0001414446056
602	0.0001414446056
603	0.0001414446056
604	0.0001414446056
605	0.0001414446056
606	0.0001414446056
607	0.0001414446056
608	0.0001414446056
609	0.0001414446056
610	0.0001414446056
611	0.0001414446056
612	0.0001414446056
613	0.0001414446056
614	0.0001414446056
615	0.0001414446056
616	0.0001414446056
617	0.0001414446056
618	0.0001414446056
619	0.0001414446056
620	0.0001414446056
621	0.0001414446056
622	0.0001414446056
623	0.0001414446056
624	0.0001414446056
625	0.0001414446056
626	0.0001414446056
627	0.0001414446056
628	0.0001414446056
629	0.0001414446056
630	0.0001414446056
631	0.0001414446056
632	0.0001414446056
633	0.0001414446056
634	0.0001414446056
635	0.0001414446056
636	0.0001414446056
637	0.0001414446056
638	0.0001414446056
639	0.0001414446056
640	0.0001414446056
641	0.0001414446056
642	0.0001414446056
643	0.0001414446056
644	0.0001414446056
645	0.0001414446056
646	0.0001414446056
647	0.0001414446056
648	0.0001414446056
649	0.0001414446056
650	0.0001414446056
651	0.0001414446056
652	0.0001414446056
653	0.0001414446056
654	0.0001414446056
655	0.0001414446056
656	0.0001414446056
657	0.0001414446056
658	0.0001414446056
659	0.0001414446056
660	0.0001414446056
661	0.0001414446056
662	0.0001414446056
663	0.0001414446056
664	0.0001414446056
665	0.0001414446056
666	0.0001414446056
667	0.0001414446056
668	0.0001414446056
669	0.0001414446056
670	0.0001414446056
671	0.0001414446056
672	0.0001414446056
673	0.0001414446056
674	0.0001414446056
675	0.0001414446056
676	0.0001414446056
677	0.0001414446056
678	0.0001414446056
679	0.0001414446056
680	0.0001414446056
681	0.0001414446056
682	0.0001414446056
683	0.0001414446056
684	0.0001414446056
685	0.0001414446056
686	0.0001414446056
687	0.0001414446056
688	0.0001414446056
689	0.0001414446056
690	0.0001414446056
691	0.0001414446056
692	0.0001414446056
693	0.0001414446056
694	0.0001414446056
695	0.0001414446056
696	0.0001414446056
697	0.0001414446056
698	0.0001414446056
699	0.0001414446056
700	0.0001414446056
701	0.0001414446056
702	0.0001414446056
703	0.0001414446056
704	0.0001414446056
705	0.0001414446056
706	0.0001414446056
707	0.0001414446056
708	0.0001414446056
709	0.0001414446056
710	0.0001414446056
711	0.0001414446056
712	0.0001414446056
713	0.0001414446056
714	0.0001414446056
715	0.0001414446056
716	0.0001414446056
717	0.0001414446056
718	0.0001414446056
719	0.0001414446056
720	0.0001414446056
721	0.0001414446056
722	0.0001414446056
723	0.0001414446056
724	0.0001414446056
725	0.0001414446056
726	0.0001414446056
727	0.0001414446056
728	0.0001414446056
729	0.0001414446056
730	0.0001414446056
731	0.0001414446056
732	0.0001414446056
733	0.0001414446056
734	0.0001414446056
735	0.0001414446056
736	0.0001414446056
737	0.0001414446056
738	0.0001414446056
739	0.0001414446056
740	0.0001414446056
741	0.0001414446056
742	0.0001414446056
743	0.0001414446056
744	0.0001414446056
745	0.0001414446056
746	0.0001414446056
747	0.0001414446056
748	0.0001414446056
749	0.0001414446056
750	0.0001414446056
751	0.0001414446056
752	0.0001414446056
753	0.0001414446056
754	0.0001414446056
755	0.0001414446056
756	0.0001414446056
757	0.0001414446056
758	0.0001414446056
759	0.0001414446056
760	0.0001414446056
761	0.0001414446056
762	0.0001414446056
763	0.0001414446056
764	0.0001414446056
765	0.0001414446056
766	0.0001414446056
767	0.0001414446056
768	0.0001414446056
769	0.0001414446056
770	0.0001414446056
771	0.0001414446056
772	0.0001414446056
773	0.0001414446056
774	0.0001414446056
775	0.0001414446056
776	0.0001414446056
777	0.0001414446056
778	0.0001414446056
779	0.0001414446056
780	0.0001414446056
781	0.0001414446056
782	0.0001414446056
783	0.0001414446056
784	0.0001414446056
785	0.0001414446056
786	0.0001414446056
787	0.0001414446056
788	0.0001414446056
789	0.0001414446056
790	0.0001414446056
791	0.0001414446056
792	0.0001414446056
793	0.0001414446056
794	0.0001414446056
795	0.0001414446056
796	0.0001414446056
797	0.0001414446056
798	0.0001414446056
799	0.0001414446056
800	0.0001414446056
801	0.0001414446056
802	0.0001414446056
803	0.0001414446056
804	0.0001414446056
805	0.0001414446056
806	0.0001414446056
807	0.0001414446056
808	0.0001414446056
809	0.0001414446056
810	0.0001414446056
811	0.0001414446056
812	0.0001414446056
813	0.0001414446056
814	0.0001414446056
815	0.0001414446056
816	0.0001414446056
817	0.0001414446056
818	0.0001414446056
819	0.0001414446056
820	0.0001414446056
821	0.0001414446056
822	0.0001414446056
823	0.0001414446056
824	0.0001414446056
825	0.0001414446056
826	0.0001414446056
827	0.0001414446056
828	0.0001414446056
829	0.0001414446056
830	0.0001414446056
831	0.0001414446056
832	0.0001414446056
833	0.0001414446056
834	0.0001414446056
835	0.0001414446056
836	0.0001414446056
837	0.0001414446056
838	0.0001414446056
839	0.0001414446056
840	0.0001414446056
841	0.0001414446056
842	0.0001414446056
843	0.0001414446056
844	0.0001414446056
845	0.0001414446056
846	0.0001414446056
847	0.0001414446056
848	0.0001414446056
849	0.0001414446056
850	0.0001414446056
851	0.0001414446056
852	0.0001414446056
853	0.0001414446056
854	0.0001414446056
855	0.0001414446056
856	0.0001414446056
857	0.0001414446056
858	0.0001414446056
859	0.0001414446056
860	0.0001414446056
861	0.0001414446056
862	0.0001414446056
863	0.0001414446056
864	0.0001414446056
865	0.0001414446056
866	0.0001414446056
867	0.0001414446056
868	0.0001414446056
869	0.0001414446056
870	0.0001414446056
871	0.0001414446056
872	0.0001414446056
873	0.0001414446056
874	0.0001414446056
875	0.0001414446056
876	0.0001414446056
877	0.0001414446056
878	0.0001414446056
879	0.0001414446056
880	0.0001414446056
881	0.0001414446056
882	0.0001414446056
883	0.0001414446056
884	0.0001414446056
885	0.0001414446056
886	0.0001414446056
887	0.0001414446056
888	0.0001414446056
889	0.0001414446056
890	0.0001414446056
891	0.0001414446056
892	0.0001414446056
893	0.0001414446056
894	0.0001414446056
895	0.0001414446056
896	0.0001414446056
897	0.0001414446056
898	0.0001414446056
899	0.0001414446056
900	0.0001414446056
901	0.0001414446056
902	0.0001414446056
903	0.0001414446056
904	0.0001414446056
905	0.0001414446056
906	0.0001414446056
907	0.0001414446056
908	0.0001414446056
909	0.0001414446056
910	0.0001414446056
911	0.0001414446056
912	0.0001414446056
913	0.0001414446056
914	0.0001414446056
915	0.0001414446056
916	0.0001414446056
917	0.0001414446056
918	0.0001414446056
919	0.0001414446056
920	0.0001414446056
921	0.0001414446056
922	0.0001414446056
923	0.0001414446056
924	0.0001414446056
925	0.0001414446056
926	0.0001414446056
927	0.0001414446056
928	0.0001414446056
929	0.0001414446056
930	0.0001414446056
931	0.0001414446056
932	0.0001414446056
933	0.0001414446056
934	0.0001414446056
935	0.0001414446056
936	0.0001414446056
937	0.0001414446056
938	0.0001414446056
939	0.0001414446056
940	0.0001414446056
941	0.0001414446056
942	0.0001414446056
943	0.0001414446056
944	0.0001414446056
945	0.0001414446056
946	0.0001414446056
947	0.0001414446056
948	0.0001414446056
949	0.0001414446056
950	0.0001414446056
951	0.0001414446056
952	0.0001414446056
953	0.0001414446056
954	0.0001414446056
955	0.0001414446056
956	0.0001414446056
957	0.0001414446056
958	0.0001414446056
959	0.0001414446056
960	0.0001414446056
961	0.0001414446056
962	0.0001414446056
963	0.0001414446056
964	0.0001414446056
965	0.0001414446056
966	0.0001414446056
967	0.0001414446056
968	0.0001414446056
969	0.0001414446056
970	0.0001414446056
971	0.0001414446056
972	0.0001414446056
973	0.0001414446056
974	0.0001414446056
975	0.0001414446056
976	0.0001414446056
977	0.0001414446056
978	0.0001414446056
979	0.0001414446056
980	0.0001414446056
981	0.0001414446056
982	0.0001414446056
983	0.0001414446056
984	0.0001414446056
985	0.0001414446056
986	0.0001414446056
987	0.0001414446056
988	0.0001414446056
989	0.0001414446056
990	0.0001414446056
991	0.0001414446056
992	0.0001414446056
993	0.0001414446056
994	0.0001414446056
995	0.0001414446056
996	0.0001414446056
997	0.0001414446056
998	0.0001414446056
999	0.0001414446056
